"gene_id","n_sets","set_members"
"LOC126316985",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126316986",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126316990",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126316991",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126316992",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126316993",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126316998",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317001",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317013",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317014",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317075",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317076",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317077",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317078",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317079",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317080",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317081",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317083",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317087",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317089",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317091",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317096",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317097",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317099",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317100",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317103",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317104",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317105",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317106",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317107",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317109",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317110",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317111",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317113",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317115",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317116",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317117",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317121",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317123",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317124",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317126",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317441",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317444",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317445",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317446",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317447",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317448",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317450",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317452",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317453",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317454",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317455",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317457",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317458",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317459",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317460",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317461",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317465",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317467",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317468",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317472",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317474",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317476",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317483",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317484",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317486",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317490",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317491",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317493",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317496",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317497",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317498",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317499",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317501",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317502",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317503",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317508",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317509",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317515",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317516",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317518",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126317519",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318193",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318194",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318197",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318198",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318199",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318202",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318207",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318208",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318209",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318213",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318215",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318217",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318218",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318220",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318221",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318222",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318224",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318229",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318230",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318231",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318232",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318238",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318239",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318240",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318244",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318245",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318247",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318249",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318250",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318272",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318273",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318274",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318275",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318277",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318278",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318279",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318280",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318281",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318284",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318285",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318286",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318287",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318289",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318290",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318291",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318292",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318294",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318298",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318300",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318301",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318305",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318306",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318310",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318311",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318314",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318315",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318318",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318319",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318323",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318324",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318325",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318327",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318329",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318331",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318332",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318334",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318335",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318338",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318339",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318340",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318342",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318343",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318345",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318354",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318355",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318357",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318360",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318363",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318364",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318424",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318427",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318428",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318431",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318433",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318434",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318435",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318439",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318440",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318441",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318442",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318444",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318445",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318446",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318447",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318450",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318451",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318452",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318453",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318456",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318457",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318459",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318460",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318464",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318594",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318596",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318597",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318599",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318601",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318603",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318606",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318610",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318612",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318616",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318617",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318619",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318621",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318622",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318624",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318626",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318627",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318629",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318636",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318638",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318639",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318640",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318641",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318643",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318645",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318647",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318650",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318651",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318654",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318670",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318671",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318672",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318673",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318674",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318676",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318677",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318678",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318679",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318680",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318682",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318683",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318684",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318687",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318692",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318694",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318698",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318699",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318704",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126318706",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319841",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319845",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319846",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319848",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319849",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319850",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319851",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319853",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319854",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319855",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319857",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319859",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319860",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319861",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319863",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319864",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319865",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319866",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319867",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319868",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319869",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319870",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319871",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319874",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319875",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319876",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319878",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319879",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319881",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319882",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319883",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319884",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319886",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319887",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319889",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319891",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319893",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319894",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319896",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319898",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319899",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319901",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319906",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319907",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319909",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319910",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319913",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319914",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319915",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319916",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319917",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319918",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319919",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319921",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319923",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319924",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319925",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319928",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319929",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319930",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319931",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319933",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319935",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319937",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319939",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319940",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319941",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319943",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319944",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319946",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319948",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319950",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319951",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319952",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319954",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319956",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319957",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319958",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319960",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319962",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319963",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319965",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319966",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319971",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319972",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319973",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319975",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319976",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319977",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319978",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319979",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319981",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319983",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319984",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319985",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319988",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319989",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319992",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319993",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319994",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319996",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126319998",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126320000",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126320001",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126320003",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126320004",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
"LOC126320005",2,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50"
