"gene_id","n_sets","set_members"
"LOC126353858",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126353859",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126353907",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126353947",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126353948",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126353957",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354006",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126354008",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354039",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354088",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354110",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354118",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354163",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354174",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354186",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126354197",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126354198",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126354211",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354217",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354218",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354268",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126354272",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126354276",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354321",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354323",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354339",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354344",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126354378",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354379",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354396",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354433",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354439",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354448",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354451",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354459",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354510",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_50_vs_83"
"LOC126354538",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354574",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354590",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354602",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354610",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_50_vs_83"
"LOC126354628",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126354642",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354668",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354695",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354701",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126354704",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354705",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126354720",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354722",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126354729",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354753",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354780",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354787",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354807",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354816",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126354818",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354819",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354826",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126354827",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126354843",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354850",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354871",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354890",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126354896",3,"all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_50_vs_83"
"LOC126354904",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126354965",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355037",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355071",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126355090",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355132",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355146",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355150",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355265",3,"all_diet_pairwise_results; DESeq2_33_vs_50; DESeq2_50_vs_83"
"LOC126355287",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355346",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355419",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126355446",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355450",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355457",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126355458",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355466",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355503",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355528",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355544",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126355571",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355586",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355597",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126355612",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355721",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355739",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355804",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355820",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355821",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355838",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126355846",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126355865",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355866",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355884",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126355886",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355887",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355918",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355920",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355922",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355923",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355932",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355949",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126355963",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126355973",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356020",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356065",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356075",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126356100",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356108",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356137",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126356149",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356222",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356271",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126356316",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356321",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126356332",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356340",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126356342",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356349",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356354",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126356364",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126356371",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126356808",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126358212",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126358860",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126358892",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126359832",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126360830",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126361189",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126362556",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126362843",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126363150",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126363586",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126364340",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126364572",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126364588",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126365509",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126365763",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126365834",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126365874",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126365912",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126365913",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126365915",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126365952",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126366011",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126266597",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126266656",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126266675",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126266685",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126266765",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126266779",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126266783",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126266784",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266787",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266795",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266804",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126266817",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126266824",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126266828",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266834",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266884",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266922",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126266939",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126266958",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267000",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267006",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267013",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267016",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126267056",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267115",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126267118",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126267143",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267150",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267243",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267256",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267259",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267274",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267290",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126267299",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267342",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126267391",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267392",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267414",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267519",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267554",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267571",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126267588",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267625",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267627",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267655",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267658",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126267666",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267678",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267757",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267774",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267794",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267795",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267846",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267937",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126267969",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126267970",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267971",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126267981",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126267985",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126268026",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126268093",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126268099",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268104",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126268132",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268155",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126268170",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126268182",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268236",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126268728",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126269368",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126269449",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126269593",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126269980",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126270940",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126271206",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126271851",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126271883",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126271905",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126271907",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126271913",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126271919",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126271921",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126271934",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126271986",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272064",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126272107",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272129",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272178",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272193",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272196",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272268",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272312",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272318",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272319",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272339",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272354",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126272383",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272395",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272402",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272415",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272417",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272419",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272438",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272509",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272531",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272550",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272568",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272577",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272588",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272608",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272636",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272696",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272706",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126272715",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272723",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272788",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272799",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126272864",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272884",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272900",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126272911",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272978",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126273016",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273024",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273044",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126273058",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126273117",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126273186",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273243",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126273246",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126273260",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126273309",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126273323",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126275296",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126276186",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126276381",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126276533",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126277894",2,"all_diet_pairwise_results; DESeq2_50_vs_83"
"LOC126277895",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126277992",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278130",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126278132",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278133",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
