"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0010951","negative regulation of endopeptidase activity","negative regulation of endopeptidase activity","BP",NA,"9/799","10/5969",6.72352941176471,1.61395893859305e-05,1.61395893859305e-05,9,9,"LOC126278346; LOC126281178; LOC126282193; LOC126282269; LOC126335544; LOC126335545; LOC126335546; LOC126335547; LOC126354914","IAP5; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0030414","peptidase inhibitor activity","peptidase inhibitor activity","MF",NA,"9/799","10/5969",6.72352941176471,1.61395893859305e-05,1.61395893859305e-05,9,9,"LOC126278346; LOC126281178; LOC126282193; LOC126282269; LOC126335544; LOC126335545; LOC126335546; LOC126335547; LOC126354914","IAP5; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0042834","peptidoglycan binding","peptidoglycan binding","MF",NA,"10/799","12/5969",6.22549019607843,1.61395893859305e-05,1.61395893859305e-05,10,10,"LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126365918","PGRPLA; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0060089","molecular transducer activity","molecular transducer activity","MF",NA,"51/799","183/5969",2.08196721311475,1.61395893859305e-05,1.61395893859305e-05,51,51,"LOC126266656; LOC126266672; LOC126266988; LOC126267133; LOC126267163; LOC126267315; LOC126267861; LOC126271869; LOC126273193; LOC126278518; LOC126281676; LOC126281695; LOC126282035; LOC126284291; LOC126284394; LOC126285462; LOC126293524; LOC126293545; LOC126297822; LOC126298288; LOC126298404; LOC126298972; LOC126298991; LOC126298992; LOC126299097; LOC126299155; LOC126299298; LOC126299506; LOC126323231; LOC126324336; LOC126330497; LOC126334107; LOC126335021; LOC126335775; LOC126335869; LOC126335918; LOC126336238; LOC126353850; LOC126353956; LOC126354348; LOC126354398; LOC126354602; LOC126355437; LOC126355545; LOC126355582; LOC126356271; LOC126356808; LOC126359421; LOC126361237; LOC126365747; LOC126366011","Akhr; boss; DOME; Dscam; GPRFZ3; GPRGBB2; GPRGBB3; GPRGPH; GPRGRP1; GPRNNA21; Lkr; nAChRa2; nAChRa3; nAChRa4; nAChRa8; Nmdar1; Nmdar2; Ptc; Rdl; tor; unannotated; unc-5"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0042133","GO:0042133","GO:0042133",NA,NA,"13/799","20/5969",4.85588235294118,1.67776540103785e-05,1.67776540103785e-05,13,13,"LOC126271955; LOC126292188; LOC126293404; LOC126293695; LOC126298490; LOC126298632; LOC126325353; LOC126333165; LOC126334613; LOC126339265; LOC126354995; LOC126356204; LOC126356631","Ace; Dat; Ddc; Gad1; Nos; Tbh; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:1901136","carbohydrate derivative catabolic process","carbohydrate derivative catabolic process","BP",NA,"18/799","37/5969",3.63434022257552,2.93143014305501e-05,2.93143014305501e-05,18,18,"LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126274364; LOC126278279; LOC126281506; LOC126284573; LOC126285462; LOC126297427; LOC126299116; LOC126346580; LOC126346606; LOC126346622; LOC126365918","Cda4; Cda5; Cht6; Oscillin; PGRPLA; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0005539","glycosaminoglycan binding","glycosaminoglycan binding","MF",NA,"14/799","24/5969",4.3578431372549,3.48949794179157e-05,3.48949794179157e-05,14,14,"LOC126266830; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126272633; LOC126278442; LOC126281165; LOC126285462; LOC126365918","dpp; PGRPLA; Pvf1; sli; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0005216","monoatomic ion channel activity","monoatomic ion channel activity","MF",NA,"38/799","126/5969",2.25303454715219,6.47098467324581e-05,6.47098467324581e-05,38,38,"LOC126266590; LOC126267806; LOC126267939; LOC126269255; LOC126269352; LOC126271869; LOC126272139; LOC126272767; LOC126273220; LOC126278432; LOC126278568; LOC126279309; LOC126281447; LOC126281676; LOC126281695; LOC126292020; LOC126293524; LOC126293545; LOC126295251; LOC126297822; LOC126298058; LOC126298067; LOC126298972; LOC126324336; LOC126334943; LOC126334996; LOC126334997; LOC126336038; LOC126336082; LOC126336864; LOC126341660; LOC126354034; LOC126354785; LOC126355582; LOC126356137; LOC126358740; LOC126365875; LOC126366011","cac; nAChRa2; nAChRa3; nAChRa4; nAChRa8; Nmdar1; Nmdar2; Pain; para; Rdl; Shaw; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0006027","glycosaminoglycan catabolic process","glycosaminoglycan catabolic process","BP",NA,"9/799","11/5969",6.11229946524064,6.47098467324581e-05,6.47098467324581e-05,9,9,"LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126365918","PGRPLA; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0015267","channel activity","channel activity","MF",NA,"39/799","133/5969",2.1906236178682,8.98435875875666e-05,8.98435875875666e-05,39,39,"LOC126266590; LOC126267806; LOC126267939; LOC126269255; LOC126269352; LOC126271869; LOC126272139; LOC126272767; LOC126273220; LOC126278432; LOC126278568; LOC126279309; LOC126281447; LOC126281676; LOC126281695; LOC126291821; LOC126292020; LOC126293524; LOC126293545; LOC126295251; LOC126297822; LOC126298058; LOC126298067; LOC126298972; LOC126324336; LOC126334943; LOC126334996; LOC126334997; LOC126336038; LOC126336082; LOC126336864; LOC126341660; LOC126354034; LOC126354785; LOC126355582; LOC126356137; LOC126358740; LOC126365875; LOC126366011","cac; Inx2; nAChRa2; nAChRa3; nAChRa4; nAChRa8; Nmdar1; Nmdar2; Pain; para; Rdl; Shaw; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0015711","organic anion transport","organic anion transport","BP",NA,"40/799","138/5969",2.16538789428815,8.98435875875666e-05,8.98435875875666e-05,40,40,"LOC126267118; LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126273067; LOC126278232; LOC126278890; LOC126278974; LOC126281351; LOC126284897; LOC126285413; LOC126295311; LOC126298679; LOC126299447; LOC126334996; LOC126334997; LOC126336638; LOC126336682; LOC126336688; LOC126337983; LOC126341744; LOC126353927; LOC126353931; LOC126354344; LOC126354478; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126356631","Csat; Mct1; Orct; sesB; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0022803","passive transmembrane transporter activity","passive transmembrane transporter activity","MF",NA,"39/799","133/5969",2.1906236178682,8.98435875875666e-05,8.98435875875666e-05,39,39,"LOC126266590; LOC126267806; LOC126267939; LOC126269255; LOC126269352; LOC126271869; LOC126272139; LOC126272767; LOC126273220; LOC126278432; LOC126278568; LOC126279309; LOC126281447; LOC126281676; LOC126281695; LOC126291821; LOC126292020; LOC126293524; LOC126293545; LOC126295251; LOC126297822; LOC126298058; LOC126298067; LOC126298972; LOC126324336; LOC126334943; LOC126334996; LOC126334997; LOC126336038; LOC126336082; LOC126336864; LOC126341660; LOC126354034; LOC126354785; LOC126355582; LOC126356137; LOC126358740; LOC126365875; LOC126366011","cac; Inx2; nAChRa2; nAChRa3; nAChRa4; nAChRa8; Nmdar1; Nmdar2; Pain; para; Rdl; Shaw; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0022838","GO:0022838","GO:0022838",NA,NA,"38/799","128/5969",2.21783088235294,8.98435875875666e-05,8.98435875875666e-05,38,38,"LOC126266590; LOC126267806; LOC126267939; LOC126269255; LOC126269352; LOC126271869; LOC126272139; LOC126272767; LOC126273220; LOC126278432; LOC126278568; LOC126279309; LOC126281447; LOC126281676; LOC126281695; LOC126292020; LOC126293524; LOC126293545; LOC126295251; LOC126297822; LOC126298058; LOC126298067; LOC126298972; LOC126324336; LOC126334943; LOC126334996; LOC126334997; LOC126336038; LOC126336082; LOC126336864; LOC126341660; LOC126354034; LOC126354785; LOC126355582; LOC126356137; LOC126358740; LOC126365875; LOC126366011","cac; nAChRa2; nAChRa3; nAChRa4; nAChRa8; Nmdar1; Nmdar2; Pain; para; Rdl; Shaw; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0004888","transmembrane signaling receptor activity","transmembrane signaling receptor activity","MF",NA,"42/799","149/5969",2.10580339518358,0.000102875898724892,0.000102875898724892,42,42,"LOC126266656; LOC126266672; LOC126266988; LOC126267133; LOC126267315; LOC126267861; LOC126273193; LOC126278518; LOC126282035; LOC126284291; LOC126284394; LOC126297822; LOC126298288; LOC126298404; LOC126298972; LOC126298991; LOC126298992; LOC126299097; LOC126299155; LOC126299298; LOC126299506; LOC126323231; LOC126324336; LOC126330497; LOC126334107; LOC126335021; LOC126335869; LOC126335918; LOC126336238; LOC126353850; LOC126353956; LOC126354348; LOC126354398; LOC126354602; LOC126355437; LOC126355545; LOC126355582; LOC126356271; LOC126356808; LOC126359421; LOC126365747; LOC126366011","Akhr; boss; DOME; Dscam; GPRFZ3; GPRGBB2; GPRGBB3; GPRGPH; GPRGRP1; GPRNNA21; Lkr; Nmdar1; Nmdar2; Ptc; Rdl; tor; unannotated; unc-5"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0098656","monoatomic anion transmembrane transport","monoatomic anion transmembrane transport","BP",NA,"43/799","154/5969",2.08594346829641,0.000102875898724892,0.000102875898724892,43,43,"LOC126267118; LOC126269255; LOC126269352; LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278232; LOC126278890; LOC126278974; LOC126281351; LOC126284897; LOC126285413; LOC126295311; LOC126298067; LOC126298679; LOC126299447; LOC126334996; LOC126334997; LOC126336638; LOC126336682; LOC126336688; LOC126337983; LOC126341744; LOC126353927; LOC126353931; LOC126354344; LOC126354478; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126356631; LOC126366011","Csat; Mct1; Orct; Rdl; sesB; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0009617","response to bacterium","response to bacterium","BP",NA,"30/799","91/5969",2.4628312863607,0.000103052034629644,0.000103052034629644,30,30,"LOC126267038; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126271975; LOC126272041; LOC126272361; LOC126272362; LOC126272477; LOC126273010; LOC126278673; LOC126282030; LOC126285462; LOC126293178; LOC126293181; LOC126297857; LOC126298648; LOC126322960; LOC126334107; LOC126334779; LOC126334929; LOC126335036; LOC126335918; LOC126365918","4EBP; CSP6; Dscam; LYSC6; PGRPLA; Rel; SamDC; spz; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0030203","glycosaminoglycan metabolic process","glycosaminoglycan metabolic process","BP",NA,"15/799","30/5969",3.73529411764706,0.000137186920590811,0.000137186920590811,15,15,"LOC126266657; LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126281994; LOC126284041; LOC126285462; LOC126317480; LOC126335001; LOC126335966; LOC126365918","GlcAT-P; PGRPLA; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0008514","GO:0008514","GO:0008514",NA,NA,"36/799","121/5969",2.2226543509966,0.000139534063661796,0.000139534063661796,36,36,"LOC126267118; LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126281351; LOC126284897; LOC126285413; LOC126295311; LOC126298679; LOC126299447; LOC126334996; LOC126334997; LOC126336638; LOC126336682; LOC126336688; LOC126341744; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126356631","Mct1; Orct; sesB; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0042136","GO:0042136","GO:0042136",NA,NA,"9/799","12/5969",5.60294117647059,0.000165326934095427,0.000165326934095427,9,9,"LOC126271955; LOC126298490; LOC126298632; LOC126325353; LOC126333165; LOC126334613; LOC126339265; LOC126354995; LOC126356631","Ddc; Gad1; Nos; Tbh; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0061135","endopeptidase regulator activity","endopeptidase regulator activity","MF",NA,"9/799","12/5969",5.60294117647059,0.000165326934095427,0.000165326934095427,9,9,"LOC126278346; LOC126281178; LOC126282193; LOC126282269; LOC126335544; LOC126335545; LOC126335546; LOC126335547; LOC126354914","IAP5; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:1903825","GO:1903825","GO:1903825",NA,NA,"28/799","85/5969",2.46089965397924,0.000204793719756262,0.000204793719756262,28,28,"LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126285413; LOC126295311; LOC126298679; LOC126334996; LOC126334997; LOC126336682; LOC126337983; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355939; LOC126355940; LOC126356065; LOC126356631","Mct1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:1905039","carboxylic acid transmembrane transport","carboxylic acid transmembrane transport","BP",NA,"28/799","85/5969",2.46089965397924,0.000204793719756262,0.000204793719756262,28,28,"LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126285413; LOC126295311; LOC126298679; LOC126334996; LOC126334997; LOC126336682; LOC126337983; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355939; LOC126355940; LOC126356065; LOC126356631","Mct1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0006576","biogenic amine metabolic process","biogenic amine metabolic process","BP",NA,"12/799","21/5969",4.26890756302521,0.00020759676678181,0.00020759676678181,12,12,"LOC126267535; LOC126271955; LOC126282517; LOC126284548; LOC126292188; LOC126293695; LOC126298490; LOC126333165; LOC126335036; LOC126354225; LOC126356039; LOC126356204","Ace; Dat; Ddc; Pect; SamDC; Tbh; unannotated; v; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0009308","amine metabolic process","amine metabolic process","BP",NA,"12/799","21/5969",4.26890756302521,0.00020759676678181,0.00020759676678181,12,12,"LOC126267535; LOC126271955; LOC126282517; LOC126284548; LOC126292188; LOC126293695; LOC126298490; LOC126333165; LOC126335036; LOC126354225; LOC126356039; LOC126356204","Ace; Dat; Ddc; Pect; SamDC; Tbh; unannotated; v; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0044106","GO:0044106","GO:0044106",NA,NA,"12/799","21/5969",4.26890756302521,0.00020759676678181,0.00020759676678181,12,12,"LOC126267535; LOC126271955; LOC126282517; LOC126284548; LOC126292188; LOC126293695; LOC126298490; LOC126333165; LOC126335036; LOC126354225; LOC126356039; LOC126356204","Ace; Dat; Ddc; Pect; SamDC; Tbh; unannotated; v; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0042737","GO:0042737","GO:0042737",NA,NA,"14/799","28/5969",3.73529411764706,0.000248637918987228,0.000248637918987228,14,14,"LOC126272594; LOC126274364; LOC126278279; LOC126292188; LOC126293404; LOC126293695; LOC126297427; LOC126298490; LOC126299549; LOC126333165; LOC126346580; LOC126346606; LOC126346622; LOC126354995","Ace; Cda4; Cda5; Cht6; Dat; Tbh; TPX5; unannotated"
